Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"The only thing I could criticize is the lack of the Spring webframework for Java and Kotlin - enterprises use these heavily. Kotlin is an amazing language and thriving in the backend world

Otherwise a perfect summary as per usual 😎",UgxCEQa2v4F06U4iB8B4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Did I just miss it, or you didn't really mentioned jquery.

I know - people seldom work off direct jquery theses days, but sometimes a quick & dirty fixe with jquery is the best option.",UgyBlPr8gmIHVeWqCNR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Awesome. Thank you a lot!,UgwmMgSTWoyb0igxbud4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thankyou sir ! I learnt alot from this channel. 
❤️ from India",UgwZn1-a7lHZRS7I1ap4AaABAg,0,2
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Awesome and Great Guide. In Web3 section, Solana is not mentioned, any reason for that. I'm Planning to learn Rust to use Solana. Please guide. Thanks",Ugz_DwLQM6DLtnvkHqB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great presentation! Thanks.,UgwktjlKeRl-WpWkCQh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Wow , its amazing roadmap. ❤️ Waiting for ebook😁",UgzgKnrQ3mQZyJuZy0B4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Course Request: Modern (React, Vue) theme and plugin development for WordPress",Ugx7jSp0MyorIB6BP7x4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thanks a lot man, great content, waiting for the ebook 😉😉",UgxVpkkgw_KZ046t6rt4AaABAg,2,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,1:21:54 Go beyond the scope of basic web development,UgwFjtfN9w_fkBt10aR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thumbs up to the video!
Good way to kick-start the year!",UgzFLjEsXFa5jgK6sEd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thank you man! Very usefull video and usefull guide in your site ( the asterics in the guide in your website indicates outdated videos?)
Also, did you forgot to mention pwas?",UgzcArv2RoP25kx6dpx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Hey man I have been your fan since 2 years sir please tell me which language should be best for backend language node js or mysql pls reply me back,Ugy8LUpzG1F9__9zG2Z4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great one. Thanks a lot Brad.,UgwZX4AiTFP0A7vOzGF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I do not enjoy the fact that you almost never mention in Design Software tools such as Affinity, Lunacy, GIMP, or Inkscape...",UgzAsLESzGdSkE3l-rh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank You for Such a Great Roadmap Brad.,UgyyL9pT8RovOL00eqB4AaABAg,3,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great freaking guide thanks !!!,UgznzrfQBiefYW357lh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,after great video for beginners! thanks for sharing!,UgxyqSMNwNHgt9lq5Ip4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,that was useful. I am a FE developer but I have to create a fullstack web for my university project . I had no Idea what to learn.,UgyGPNnztFwyfHfvDYB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"thanks man , you  helped me a lots",UgyYG1eHUDR--_aiPLx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thanks sooooo much! Super helpful, clears up a lot of confusion.",UgxWvme0oRqjc5lWmK54AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks. Great video and very informative.,Ugx93gieWedKgVkTxZF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Excelent content! Thank you so much! <3,UgxbVgJMBFP7wS2e7U94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"GREAT video, thank you!",UgxHWfL4CZsgPJizzeZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This is a great video! Thank you.,UgzsVKBjzjJd7enOogJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Nice! ... Regarding Typescript. I wouldn't touch a serious project without typescript anymore <3 :D,UgzDbiGehJfn2YDjw6B4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Yes, very well explained 👏. 🙂",UgyVwfR-ZLavut1di854AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Do bundlers like Gulp or Webpack still get used very often?,Ugx8yyrsI0qgexEl9LR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,so good explained for real !!!!,Ugy8lGnKJ-aJmGmbqdN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I love the fact that on the thumbnail theres no angular, lovely!",UgzTCc12321u2p5rXFR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"This was INCREDIBLY helpful. As someone who is not a developer/coder wanting to learn & not knowing where to start because of all the moving pieces, this has provided the broad level overview that connects the dots for me in a way no other resource I’ve found up to this point has been able to do. Thank you very much for putting the time into making this. I have a feeling I’ll be referencing this video as a resource quite often.",Ugwma4Z5EWcJ18U1MQl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Nice video as always. Good to see FastAPI got a mention.,UgziMTo-tJ0drEpW_ih4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I have been following your channel since 2018.Thanks Brad 👍,UgzoB5NnYD0-mExbLeZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"THANKS A LOT BROTHER ❤️
I really needed this",UgyuXCkmPZ7R-KeRPsV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"When I hear the Traversy Media intro music, I know that everything will be alright.",Ugw7SGiopYghtRUd01V4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"thank u so much, this is so detailed!!",Ugx--4nKsAAMMUe7bZV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,A new year isn't new year without this ❤️,Ugz3lJ4sbSkd0H4ohDR4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Great video, thanks for the info!",Ugwz-1RNNtEf_ok4xdF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Hey Brad. How are you? Happy new year.   I became a web developer watching your videos.,UgxBklechy-qAOTGA_F4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Hey Brad, thanks for the guide!",UgxvhD8aFVhZCJmxrfB4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,👏👏👏👏👏 was very useful. Thank you.,UgyZ5HiKWmSyS9vZwv94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great overview.,UgzdJQONfVeTk-3MGDd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"super perfect road map, thanks",Ugzgl6fR73cTKgFWVMh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Note; SFTP is SHH, not FTP.",Ugy0KnKWZp79BxADAmp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,What we all have been waiting for! Thanks!,UgyC_m8-l5UM-KM8lt54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"That "" the batabase"" 😅 thank you Brad you legend!❤",UgzQ7nvMolUyd9Mo7VZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you! It means a lot,UgwDgFWhVSlcZdF5uDx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Brad kindly post a video like this related to Mobile app development for both Android and iOS,UgxKZXZeDStbNzFAXQ54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I like this break down gives me a better idea of what to do next.,Ugx-zBRoMpK3-ISAnwx4AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I need the exact same video for Data Analytics/Science.,UgxXAmuT3CF6Kv9aiOF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you for the tools Brads,Ugy-7r7AajO4bjZ6p2V4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Hey Brad, can you do a video about web/mobile development with the .Net stack/Asp.net core.",UgwxVSUwqJnX1Ywxg7Z4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Much love and appreciation to you, Sir Brad !!!",UgyPa3M7bYl8GWVPUoh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for this awesome guide!!!!,UgwdQNkYqYYEwNwb26l4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Should i learn Backend due to web 3?...Or should i learn Blockchain for backend?,UgwI21vGg6A2JWg4gzV4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"in 42:33 you mean React/Vue/Svelte aps render on the client-side, right? (and NOT the server-side), hence there is an error in the slide?",UgxKsRKOUE05h6j9DA94AaABAg,1,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I was waiting for this. Thank you.,UgzYL5R_D2AgIAojpI94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great Summary of the future. Thank you,UgwIVioEyC2ZkZ05Fw14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Great tutorial
Got a better learning path",UgyLq-BYHWkgDhqpXYR4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,thank you so much my man really helpful !!,Ugx-tIYvFDuTHPhbISt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Whats the diff between using vercel or any paid hosting? many services suggest the paid hosting. What is your thought sir.,UgxOuA792mDNP9C3hPF4AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great and awesome content.,Ugzfqiny3guqA3Crwcx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,The video is awesome. Thanks Brad.,UgxjjU8xfuGwNn8nGZ14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,this is really the best video i have ever seen in long time. TYSM lots of love!❤❤,UgxCT8n62_Eu7xeAANR4AaABAg,2,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,great one loved it,UgxjaS8c1BPfPUa716h4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great stuff. I just couldn't jump off till the end. Thanks,UgzDKUjqr2zOGUrUM6t4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Have you written the eBook? If so, where can I get the eBook?",UgwIwMcJENr6YxQhXPJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for the good content dude.,Ugw6dyiR3CPd0_9Q4494AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"I am learning because there is potential for freelancing , there are growing job opportunity with reasonable pay , there is growth - you can learn other languages and ever evolving coding space (just from what i see , since i'm new I can say this is certain but from what my personal researching shows), even if free lancing doesn't work out , endless amount of companies hiring in this space world wide, I enjoy more the back end programming side , my current web design class i am not a fan of im not good at actual design but love the problem solving and coding on the back end",UgyHOy8_CuuCHCRfBEx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Dude even gives access to his slides. Gold,Ugy4Eq_r29BBCPfmmJx4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Looking foward to awesome projects and tutorials on firebase,UgwZPxQfaKyGPD46ZON4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks! This is gold!,Ugw3-XFFhLCtJOkjKjN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"great work, thanks for share!",UgycvTb1G1Br7niU2U54AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"If front end and back end are being blurred, doesn't that mean that wages will go down because people are over performing?",Ugz1J5K3BJ2I6lvDfJp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"very nice, thank you,  btw is that discord channel still available? can't wait to join, but that link is not working anymore 🤔",UgyG5SZjYPI2vFPPfeZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,It feels like the year can start now,UgyVND6lh-liFar6LeV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Beautiful lecture,UgxFcWPycMKzIlF0FV94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you for a wonderful video,Ugxd-hSj_Mi1e89W0sh4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for the video. Waiting for some videos on web3,Ugy-FylcjrR0X6nS9bt4AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Very informative. Thanks,UgzFj9ZSHxV4BlebWQJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"If you are code enthousiast imho the easiest starting point imho is Java and Angular. At least you are starting with decent CI tools and orthogonality. Web apps using react framworks or node are way harder to maintain and have imho way less convincing boilerplates(tho it is less formal and there are more, btw very crappy, clic baits tutorials to copy paste from ^^).

Now about Web3, imho you should redo the slide smart contracts what allow you to write on blockchains. And it is the data written in the blockchain that is immutable but not the blockchain. Don't worry, everybody sucks on that topic. And a smart contract is basically a business rule or a group of business rules, it is what dictates if operations(writtings) on a blockchain are valid or not basically.

Also nothing on progressive web apps, everybody skip that. :)",UgweNYX3MZiD83QydER4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"So many things to learn, I am overwhelmed!!! >.<",Ugyfg0U3Ui5EtPJZWad4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Love the long format :),UgzqxIOQc8a2_2kVuFV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,thanks brad for this great video!!!,Ugz_4SN5RXU7kGpyvG94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,What if code doesn't interest you but you have to do it ?,UgxJCGGHrTJGfzWaKUZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you so much for this video!!!,UgzmristeSd6Ug-HfyZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Most of this I’ve learned from your videos,UgzGyKobOAKHVPXmeMZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,quite elaborate and loads of eye openers,UgyrY3YG7lldho1CGwl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks man for the indepth insite.,UgxjabyIs0LBZa5UAnJ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Can't wait to watch, cheers brad",UgzxuLCxmNNf0NCkFCV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Nice slides.  This video looks very professional.,UgyP9xGxJb3Bozbok-R4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Styled components is missing, it is popular in react.",UgxaowMhVBlczSbGcKd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Amazing content!,Ugwn_naz5yGFmha0FHt4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Man even with your roadmaps its ridiculous hard to het a job unless u have exp or a degree,UgwXNaXXec3BduCEJNp4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,the Yearly thing that always had a home in my heart,UgxxF5-XSWkRqb6MLXd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Awesome vid, thanks for sharing 👍.",Ugz0HJyJa85fThw7s4h4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I watched some of the backend section... Why is there no mention of Elixir/Phoenix? It's so so underrated smh,UgwiOwObncrPmmsgBXF4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Great video Brad! Thanks again,UgxpTvqr9cA_Xn74MId4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Comment first before watching... The guide I'm waiting for every. It's like a celebration for me now. Thanks!,Ugy2g8ZtHo9klK7X7rZ4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for putting this together,UgyfN6Xc5opS84Nuw994AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Waiting on that FastAPI crash course, hope it'll be up soon",Ugx5xk0LtjJQtZYkdxV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thank u so much my teacher Mr. Brad, one question guys I don't know why is almost 10 months I can't even make a small project I fell I know HTML and CSS and javascript I have a lot of top courses on Udemy I watch a lot of youtube video but what is a problem with me guys I don't know I been detected by tutorial or what so don't want to learn to get a job but I want to learn to make a nice portfolio and one website so what can I do I follow the teacher I do many projects with the teacher but if I want to do by my self it looks like I don't know anything so I think javascript will kill me one day anyway",UgxH5lMbNPfH-e1imu14AaABAg,7,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I’m a complete beginner and I’m looking to learn web development from scratch. Can you guide me please ? Where can i find free courses and stuff?,Ugw_67XBSxVr8GCDQ-x4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for sharing in detail.,UgwJqhBVg24POVgcHel4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I love the fact that you love Django and you also put Django logo in thumbnail. I love Django very much.,Ugw4Lwr7D2RqUjpSqYd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Feeling i learned all software engineering here,Ugxmt-TCwUSh0huGT6Z4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Which Server-Side Framework should I start with Django or Laravel?,Ugx87j3trZrQ9zXpeIx4AaABAg,3,0
